  0,  168.000, -168.000
  1,  160.000, -168.000
  2,  152.000, -168.000
  3,  144.000, -168.000
  4,  136.000, -168.000
  5,  128.000, -168.000
  6,  120.000, -168.000
  7,  112.000, -168.000
  8,  104.000, -168.000
  9,   96.000, -168.000
 10,   88.000, -168.000
 11,   80.000, -168.000
 12,   72.000, -168.000
 13,   64.000, -168.000
 14,   56.000, -168.000
 15,   48.000, -168.000
 16,   40.000, -168.000
 17,   32.000, -168.000
 18,   24.000, -168.000
 19,   16.000, -168.000
 20,    8.000, -168.000
 21,   -0.000, -168.000
 22,   -8.000, -168.000
 23,  -16.000, -168.000
 24,  -24.000, -168.000
 25,  -32.000, -168.000
 26,  -40.000, -168.000
 27,  -48.000, -168.000
 28,  -56.000, -168.000
 29,  -64.000, -168.000
 30,  -72.000, -168.000
 31,  -80.000, -168.000
 32,  -88.000, -168.000
 33,  -96.000, -168.000
 34, -104.000, -168.000
 35, -112.000, -168.000
 36, -120.000, -168.000
 37, -128.000, -168.000
 38, -136.000, -168.000
 39, -144.000, -168.000
 40, -152.000, -168.000
 41, -160.000, -168.000
 42, -168.000, -168.000
 43,  168.000,   48.000
 44,  160.000,   48.000
 45,  152.000,   48.000
 46,  144.000,   48.000
 47,  136.000,   48.000
 48,  128.000,   48.000
 49,  120.000,   48.000
 50,  112.000,   48.000
 51,  104.000,   48.000
 52,   96.000,   48.000
 53,   88.000,   48.000
 54,   80.000,   48.000
 55,   72.000,   48.000
 56,   64.000,   48.000
 57,   56.000,   48.000
 58,   48.000,   48.000
 59,   40.000,   48.000
 60,   32.000,   48.000
 61,   24.000,   48.000
 62,   16.000,   48.000
 63,    8.000,   48.000
 64,    0.000,   48.000
 65,   -8.000,   48.000
 66,  -16.000,   48.000
 67,  -24.000,   48.000
 68,  -32.000,   48.000
 69,  -40.000,   48.000
 70,  -48.000,   48.000
 71,  -56.000,   48.000
 72,  -64.000,   48.000
 73,  -72.000,   48.000
 74,  -80.000,   48.000
 75,  -88.000,   48.000
 76,  -96.000,   48.000
 77, -104.000,   48.000
 78, -112.000,   48.000
 79, -120.000,   48.000
 80, -128.000,   48.000
 81, -136.000,   48.000
 82, -144.000,   48.000
 83, -152.000,   48.000
 84, -160.000,   48.000
 85, -168.000,   48.000
 86,   -8.000,  168.000
 87,   -8.000,  160.000
 88,   -8.000,  152.000
 89,   -8.000,  144.000
 90,   -8.000,  136.000
 91,   -8.000,  128.000
 92,   -8.000,  120.000
 93,   -8.000,  112.000
 94,   -8.000,  104.000
 95,   -8.000,   96.000
 96,   -8.000,   88.000
 97,   -8.000,   80.000
 98,   -8.000,   72.000
 99,   -8.000,   64.000
100,   -8.000,   56.000
101,   -8.000,   48.000
102,   -8.000,   40.000
103,   -8.000,   32.000
104,   -8.000,   24.000
105,   -8.000,   16.000
106,   -8.000,    8.000
107,   -8.000,    0.000
108,   -8.000,   -8.000
109,   -8.000,  -16.000
110,   -8.000,  -24.000
111,   -8.000,  -32.000
112,   -8.000,  -40.000
113,   -8.000,  -48.000
114,   -8.000,  -56.000
115,   -8.000,  -64.000
116,   -8.000,  -72.000
117,   -8.000,  -80.000
118,   -8.000,  -88.000
119,   -8.000,  -96.000
120,   -8.000, -104.000
121,   -8.000, -112.000
122,   -8.000, -120.000
123,   -8.000, -128.000
124,   -8.000, -136.000
125,   -8.000, -144.000
126,   -8.000, -152.000
127,   -8.000, -160.000
128,   -8.000, -168.000
